model,rag_mode,config,dataset,label,tp,tn,fp,fn,precision,recall,f1,mcc,balanced_accuracy
Gemini,examples,validated_paths3_thr0.8,AppleSupport,Recommend updating,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths3_thr0.8,AppleSupport,Refer to specialist team,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths3_thr0.8,AppleSupport,Refund,2,29,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,AppleSupport,Request DM,12,15,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,AppleSupport,Request country,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths3_thr0.8,AppleSupport,Request device model,3,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,AppleSupport,Request device restart,1,26,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,AppleSupport,Request iOS version,8,19,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,AppleSupport,Restart device,3,28,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,AppleSupport,Software/App,10,18,3,0,0.7692307692307693,1.0,0.8695652173913044,0.8119979429411502,0.9285714285714286
Gemini,examples,validated_paths3_thr0.8,AppleSupport,TV,0,31,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths3_thr0.8,AppleSupport,Unresponsive/Freezing Device,5,22,4,0,0.5555555555555556,1.0,0.7142857142857143,0.6856277926728687,0.9230769230769231
Gemini,examples,validated_paths3_thr0.8,AppleSupport,Update,14,16,1,0,0.9333333333333333,1.0,0.9655172413793104,0.9372466978064098,0.9705882352941176
Gemini,examples,validated_paths3_thr0.8,AppleSupport,iPad,0,31,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths3_thr0.8,AppleSupport,iPhone,10,16,5,0,0.6666666666666666,1.0,0.8,0.7126966450997984,0.8809523809523809
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Account,6,28,1,0,0.8571428571428571,1.0,0.923076923076923,0.909717652294684,0.9827586206896552
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Advertisement,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,App,8,22,4,1,0.6666666666666666,0.8888888888888888,0.761904761904762,0.6768087693315028,0.8675213675213675
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Billing/Payment,7,27,1,0,0.875,1.0,0.9333333333333333,0.9185586535436918,0.9821428571428572
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Family Subscription,1,34,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Hulu,1,34,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Login,4,28,3,0,0.5714285714285714,1.0,0.7272727272727273,0.7184212081070996,0.9516129032258065
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Logout,2,30,3,0,0.4,1.0,0.5714285714285715,0.6030226891555273,0.9545454545454546
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Offer further help,4,23,1,0,0.8,1.0,0.888888888888889,0.8755950357709131,0.9791666666666667
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Playlist,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Premium,2,32,1,0,0.6666666666666666,1.0,0.8,0.8040302522073697,0.9848484848484849
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Provide OS version,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Provide URL,13,15,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Provide device model,3,29,2,1,0.6,0.75,0.6666666666666665,0.6232502388407515,0.842741935483871
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Provide email address,0,35,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Provide error message,4,30,0,1,1.0,0.8,0.888888888888889,0.8798826901281197,0.9
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Provide spotify version,2,31,2,0,0.5,1.0,0.6666666666666666,0.6853444168423419,0.9696969696969697
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Provide username,0,35,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Refer to specialist team,0,27,1,0,0.0,0.0,0.0,0.0,0.48214285714285715
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Reinstall the app,1,34,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Request DM,2,21,0,5,1.0,0.2857142857142857,0.4444444444444445,0.48038446141526137,0.6428571428571428
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Request OS version,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Request Spotify version,4,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Request device restart,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Request device version,4,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Request email address,6,22,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Request error message,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Request exact issue description,1,26,1,0,0.5,1.0,0.6666666666666666,0.693888666488711,0.9814814814814814
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Request login,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Request logout,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Request reinstall the app,2,26,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Request username,5,23,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Restart device,2,31,2,0,0.5,1.0,0.6666666666666666,0.6853444168423419,0.9696969696969697
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Song/Artist,5,27,3,0,0.625,1.0,0.7692307692307693,0.75,0.95
Gemini,examples,validated_paths3_thr0.8,SpotifyCares,Student Subscription,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Account,2,16,2,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.9444444444444444
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Alexa,2,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Apologize,8,11,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Bad Support,2,15,2,1,0.5,0.6666666666666666,0.5714285714285715,0.4900980294098034,0.7745098039215685
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Delivery,6,12,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7802197802197802,0.8901098901098901
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Echo,3,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Investigate Issue,7,9,2,1,0.7777777777777778,0.875,0.823529411764706,0.6854365268376295,0.8465909090909092
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Kindle,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Order Cancellation,1,19,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Packaging,1,19,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Prime,7,13,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Provide URL,13,6,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Provide delivery date,1,17,0,1,1.0,0.5,0.6666666666666666,0.6871842709362768,0.75
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Refer to specialist team,2,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Refund,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Replacement,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Request to call by phone,3,16,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Request to not send personal details,1,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Request to reach out by chat,2,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AmazonHelp,Return,2,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Battery,6,24,1,0,0.8571428571428571,1.0,0.923076923076923,0.9071147352221454,0.98
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Investigate issue,12,6,5,4,0.7058823529411765,0.75,0.7272727272727272,0.3006232385408722,0.6477272727272727
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Mac,3,27,1,0,0.75,1.0,0.8571428571428571,0.8504200642707612,0.9821428571428572
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Provide URL,16,11,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Provide device model,6,24,1,0,0.8571428571428571,1.0,0.923076923076923,0.9071147352221454,0.98
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Provide system version,10,21,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Recommend backing up,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Recommend updating,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Refer to specialist team,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Refund,2,29,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Request DM,12,15,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Request country,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Request device model,3,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Request device restart,1,26,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Request iOS version,8,19,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Restart device,3,28,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Software/App,10,18,3,0,0.7692307692307693,1.0,0.8695652173913044,0.8119979429411502,0.9285714285714286
Gemini,examples,validated_paths5_thr0.8,AppleSupport,TV,0,31,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Unresponsive/Freezing Device,5,22,4,0,0.5555555555555556,1.0,0.7142857142857143,0.6856277926728687,0.9230769230769231
Gemini,examples,validated_paths5_thr0.8,AppleSupport,Update,14,16,1,0,0.9333333333333333,1.0,0.9655172413793104,0.9372466978064098,0.9705882352941176
Gemini,examples,validated_paths5_thr0.8,AppleSupport,iPad,0,31,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths5_thr0.8,AppleSupport,iPhone,10,16,5,0,0.6666666666666666,1.0,0.8,0.7126966450997984,0.8809523809523809
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Account,6,28,1,0,0.8571428571428571,1.0,0.923076923076923,0.909717652294684,0.9827586206896552
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Advertisement,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,App,8,22,4,1,0.6666666666666666,0.8888888888888888,0.761904761904762,0.6768087693315028,0.8675213675213675
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Billing/Payment,7,27,1,0,0.875,1.0,0.9333333333333333,0.9185586535436918,0.9821428571428572
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Family Subscription,1,34,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Hulu,1,34,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Login,4,28,3,0,0.5714285714285714,1.0,0.7272727272727273,0.7184212081070996,0.9516129032258065
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Logout,2,30,3,0,0.4,1.0,0.5714285714285715,0.6030226891555273,0.9545454545454546
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Offer further help,4,23,1,0,0.8,1.0,0.888888888888889,0.8755950357709131,0.9791666666666667
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Playlist,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Premium,2,32,1,0,0.6666666666666666,1.0,0.8,0.8040302522073697,0.9848484848484849
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Provide OS version,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Provide URL,13,15,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Provide device model,3,29,2,1,0.6,0.75,0.6666666666666665,0.6232502388407515,0.842741935483871
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Provide email address,0,35,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Provide error message,4,30,0,1,1.0,0.8,0.888888888888889,0.8798826901281197,0.9
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Provide spotify version,2,31,2,0,0.5,1.0,0.6666666666666666,0.6853444168423419,0.9696969696969697
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Provide username,0,35,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Refer to specialist team,0,27,1,0,0.0,0.0,0.0,0.0,0.48214285714285715
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Reinstall the app,1,34,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Request DM,2,21,0,5,1.0,0.2857142857142857,0.4444444444444445,0.48038446141526137,0.6428571428571428
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Request OS version,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Request Spotify version,4,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Request device restart,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Request device version,4,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Request email address,6,22,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Request error message,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Request exact issue description,1,26,1,0,0.5,1.0,0.6666666666666666,0.693888666488711,0.9814814814814814
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Request login,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Request logout,3,25,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Request reinstall the app,2,26,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Request username,5,23,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Restart device,2,31,2,0,0.5,1.0,0.6666666666666666,0.6853444168423419,0.9696969696969697
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Song/Artist,5,27,3,0,0.625,1.0,0.7692307692307693,0.75,0.95
Gemini,examples,validated_paths5_thr0.8,SpotifyCares,Student Subscription,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Account,2,17,1,0,0.6666666666666666,1.0,0.8,0.7934920476158722,0.9722222222222222
Gemini,full,raw_10call_majority,AmazonHelp,Alexa,2,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Apologize,8,11,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Bad Support,2,15,2,1,0.5,0.6666666666666666,0.5714285714285715,0.4900980294098034,0.7745098039215685
Gemini,full,raw_10call_majority,AmazonHelp,Delivery,6,12,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7802197802197802,0.8901098901098901
Gemini,full,raw_10call_majority,AmazonHelp,Echo,3,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Investigate Issue,8,9,2,0,0.8,1.0,0.888888888888889,0.8090398349558905,0.9090909090909092
Gemini,full,raw_10call_majority,AmazonHelp,Kindle,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,full,raw_10call_majority,AmazonHelp,Order Cancellation,1,19,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Packaging,1,19,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Prime,7,13,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Provide URL,13,6,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Provide delivery date,2,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Refer to specialist team,2,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Refund,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,full,raw_10call_majority,AmazonHelp,Replacement,0,20,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,full,raw_10call_majority,AmazonHelp,Request to call by phone,3,16,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Request to not send personal details,1,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Request to reach out by chat,2,17,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AmazonHelp,Return,2,18,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AppleSupport,Battery,6,24,1,0,0.8571428571428571,1.0,0.923076923076923,0.9071147352221454,0.98
Gemini,full,raw_10call_majority,AppleSupport,Investigate issue,13,6,5,3,0.7222222222222222,0.8125,0.7647058823529411,0.3731012536223182,0.6789772727272727
Gemini,full,raw_10call_majority,AppleSupport,Mac,3,27,1,0,0.75,1.0,0.8571428571428571,0.8504200642707612,0.9821428571428572
Gemini,full,raw_10call_majority,AppleSupport,Provide URL,16,11,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AppleSupport,Provide device model,6,24,1,0,0.8571428571428571,1.0,0.923076923076923,0.9071147352221454,0.98
Gemini,full,raw_10call_majority,AppleSupport,Provide system version,10,20,1,0,0.9090909090909091,1.0,0.9523809523809523,0.9304842103984708,0.9761904761904762
Gemini,full,raw_10call_majority,AppleSupport,Recommend backing up,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,full,raw_10call_majority,AppleSupport,Recommend updating,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,full,raw_10call_majority,AppleSupport,Refer to specialist team,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,full,raw_10call_majority,AppleSupport,Refund,2,29,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AppleSupport,Request DM,12,14,1,0,0.9230769230769231,1.0,0.9600000000000001,0.9281909617845143,0.9666666666666667
Gemini,full,raw_10call_majority,AppleSupport,Request country,0,27,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,full,raw_10call_majority,AppleSupport,Request device model,3,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AppleSupport,Request device restart,1,26,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AppleSupport,Request iOS version,8,19,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,AppleSupport,Restart device,0,28,0,3,0.0,0.0,0.0,0.0,0.5
Gemini,full,raw_10call_majority,AppleSupport,Software/App,1,21,0,9,1.0,0.1,0.18181818181818182,0.2645751311064591,0.55
Gemini,full,raw_10call_majority,AppleSupport,TV,0,31,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,full,raw_10call_majority,AppleSupport,Unresponsive/Freezing Device,5,22,4,0,0.5555555555555556,1.0,0.7142857142857143,0.6856277926728687,0.9230769230769231
Gemini,full,raw_10call_majority,AppleSupport,Update,14,16,1,0,0.9333333333333333,1.0,0.9655172413793104,0.9372466978064098,0.9705882352941176
Gemini,full,raw_10call_majority,AppleSupport,iPad,0,31,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,full,raw_10call_majority,AppleSupport,iPhone,10,17,4,0,0.7142857142857143,1.0,0.8333333333333333,0.7604152106033959,0.9047619047619048
Gemini,full,raw_10call_majority,SpotifyCares,Account,5,29,0,1,1.0,0.8333333333333334,0.9090909090909091,0.8975274678557507,0.9166666666666667
Gemini,full,raw_10call_majority,SpotifyCares,Advertisement,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,SpotifyCares,App,8,22,4,1,0.6666666666666666,0.8888888888888888,0.761904761904762,0.6768087693315028,0.8675213675213675
Gemini,full,raw_10call_majority,SpotifyCares,Billing/Payment,7,27,1,0,0.875,1.0,0.9333333333333333,0.9185586535436918,0.9821428571428572
Gemini,full,raw_10call_majority,SpotifyCares,Family Subscription,1,34,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,SpotifyCares,Hulu,1,34,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,SpotifyCares,Login,4,28,3,0,0.5714285714285714,1.0,0.7272727272727273,0.7184212081070996,0.9516129032258065
Gemini,full,raw_10call_majority,SpotifyCares,Logout,1,30,3,1,0.25,0.5,0.3333333333333333,0.2984564395926328,0.7045454545454546
Gemini,full,raw_10call_majority,SpotifyCares,Offer further help,4,24,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,SpotifyCares,Playlist,2,33,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,SpotifyCares,Premium,2,32,1,0,0.6666666666666666,1.0,0.8,0.8040302522073697,0.9848484848484849
Gemini,full,raw_10call_majority,SpotifyCares,Provide OS version,1,33,0,1,1.0,0.5,0.6666666666666666,0.696630546019236,0.75
Gemini,full,raw_10call_majority,SpotifyCares,Provide URL,13,15,0,0,1.0,1.0,1.0,1.0,1.0
Gemini,full,raw_10call_majority,SpotifyCares,Provide device model,3,30,1,1,0.75,0.75,0.75,0.717741935483871,0.8588709677419355
Gemini,full,raw_10call_majority,SpotifyCares,Provide email address,0,35,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,full,raw_10call_majority,SpotifyCares,Provide error message,1,30,0,4,1.0,0.2,0.33333333333333337,0.420084025208403,0.6
Gemini,full,raw_10call_majority,SpotifyCares,Provide spotify version,1,33,0,1,1.0,0.5,0.6666666666666666,0.696630546019236,0.75
Gemini,full,raw_10call_majority,SpotifyCares,Provide username,0,35,0,0,0.0,0.0,0.0,0.0,0.5
Gemini,full,raw_10call_majority,SpotifyCares,Refer to specialist team,0,27,1,0,0.0,0.0,0.0,0.0,0.48214285714285715
